Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal,PoidsLimiteUnitaire,X,Y,Z,pictogramme,utilisateur,DateModif,DateCrea,Type1,Type2,Type3
S,13,78,1,60,20,38,20,,,,,,,,,,,
S,13,78,2,60,20,38,20,,,,,,,,,,,
S,13,78,3,60,20,38,20,,,,,,,,,,,
S,13,78,4,60,20,38,20,,,,,,,,,,,
S,13,78,5,60,20,38,20,,,,,,,,,,,
S,13,78,6,60,20,38,20,,,,,,,,,,,
S,13,79,1,60,20,38,20,,,,,,,,,,,
S,13,79,2,60,20,38,20,,,,,,,,,,,
S,13,79,3,60,20,38,20,,,,,,,,,,,
S,13,79,4,60,20,38,20,,,,,,,,,,,
S,13,79,5,60,20,38,20,,,,,,,,,,,
S,13,79,6,60,20,38,20,,,,,,,,,,,
S,13,80,1,60,20,38,20,,,,,,,,,,,
S,13,80,2,60,20,38,20,,,,,,,,,,,
S,13,80,3,60,20,38,20,,,,,,,,,,,
S,13,80,4,60,20,38,20,,,,,,,,,,,
S,13,80,5,60,20,38,20,,,,,,,,,,,
S,13,80,6,60,20,38,20,,,,,,,,,,,
S,13,81,1,60,20,38,20,,,,,,,,,,,
S,13,81,2,60,20,38,20,,,,,,,,,,,
S,13,81,3,60,20,38,20,,,,,,,,,,,
S,13,81,4,60,20,38,20,,,,,,,,,,,
S,13,81,5,60,20,38,20,,,,,,,,,,,
S,13,81,6,60,20,38,20,,,,,,,,,,,
S,13,82,1,60,20,38,20,,,,,,,,,,,
S,13,82,2,60,20,38,20,,,,,,,,,,,
S,13,82,3,60,20,38,20,,,,,,,,,,,
S,13,82,4,60,20,38,20,,,,,,,,,,,
S,13,82,5,60,20,38,20,,,,,,,,,,,
S,13,82,6,60,20,38,20,,,,,,,,,,,
S,13,83,1,60,20,38,20,,,,,,,,,,,
S,13,83,2,60,20,38,20,,,,,,,,,,,
S,13,83,3,60,20,38,20,,,,,,,,,,,
S,13,83,4,60,20,38,20,,,,,,,,,,,
S,13,83,5,60,20,38,20,,,,,,,,,,,
S,13,83,6,60,20,38,20,,,,,,,,,,,
S,13,84,1,60,20,38,20,,,,,,,,,,,
S,13,84,2,60,20,38,20,,,,,,,,,,,
S,13,84,3,60,20,38,20,,,,,,,,,,,
S,13,84,4,60,20,38,20,,,,,,,,,,,
S,13,84,5,60,20,38,20,,,,,,,,,,,
S,13,84,6,60,20,38,20,,,,,,,,,,,
S,13,85,1,60,20,38,20,,,,,,,,,,,
S,13,85,2,60,20,38,20,,,,,,,,,,,
S,13,85,3,60,20,38,20,,,,,,,,,,,
S,13,85,4,60,20,38,20,,,,,,,,,,,
S,13,85,5,60,20,38,20,,,,,,,,,,,
S,13,85,6,60,20,38,20,,,,,,,,,,,
S,13,86,1,60,20,38,20,,,,,,,,,,,
S,13,86,2,60,20,38,20,,,,,,,,,,,
S,13,86,3,60,20,38,20,,,,,,,,,,,
S,13,86,4,60,20,38,20,,,,,,,,,,,
S,13,86,5,60,20,38,20,,,,,,,,,,,
S,13,86,6,60,20,38,20,,,,,,,,,,,
S,13,87,1,60,20,38,20,,,,,,,,,,,
S,13,87,2,60,20,38,20,,,,,,,,,,,
S,13,87,3,60,20,38,20,,,,,,,,,,,
S,13,87,4,60,20,38,20,,,,,,,,,,,
S,13,87,5,60,20,38,20,,,,,,,,,,,
S,13,87,6,60,20,38,20,,,,,,,,,,,
S,13,88,1,60,20,38,20,,,,,,,,,,,
S,13,88,2,60,20,38,20,,,,,,,,,,,
S,13,88,3,60,20,38,20,,,,,,,,,,,
S,13,88,4,60,20,38,20,,,,,,,,,,,
S,13,88,5,60,20,38,20,,,,,,,,,,,
S,13,88,6,60,20,38,20,,,,,,,,,,,
S,13,89,1,60,20,38,20,,,,,,,,,,,
S,13,89,2,60,20,38,20,,,,,,,,,,,
S,13,89,3,60,20,38,20,,,,,,,,,,,
S,13,89,4,60,20,38,20,,,,,,,,,,,
S,13,89,5,60,20,38,20,,,,,,,,,,,
S,13,89,6,60,20,38,20,,,,,,,,,,,
S,13,90,1,60,20,38,20,,,,,,,,,,,
S,13,90,2,60,20,38,20,,,,,,,,,,,
S,13,90,3,60,20,38,20,,,,,,,,,,,
S,13,90,4,60,20,38,20,,,,,,,,,,,
S,13,90,5,60,20,38,20,,,,,,,,,,,
S,13,90,6,60,20,38,20,,,,,,,,,,,
S,13,91,1,60,20,38,20,,,,,,,,,,,
S,13,91,2,60,20,38,20,,,,,,,,,,,
S,13,91,3,60,20,38,20,,,,,,,,,,,
S,13,91,4,60,20,38,20,,,,,,,,,,,
S,13,91,5,60,20,38,20,,,,,,,,,,,
S,13,91,6,60,20,38,20,,,,,,,,,,,
S,13,92,1,60,20,38,20,,,,,,,,,,,
S,13,92,2,60,20,38,20,,,,,,,,,,,
S,13,92,3,60,20,38,20,,,,,,,,,,,
S,13,92,4,60,20,38,20,,,,,,,,,,,
S,13,92,5,60,20,38,20,,,,,,,,,,,
S,13,92,6,60,20,38,20,,,,,,,,,,,
S,13,93,1,60,20,38,20,,,,,,,,,,,
S,13,93,2,60,20,38,20,,,,,,,,,,,
S,13,93,3,60,20,38,20,,,,,,,,,,,
S,13,93,4,60,20,38,20,,,,,,,,,,,
S,13,93,5,60,20,38,20,,,,,,,,,,,
S,13,93,6,60,20,38,20,,,,,,,,,,,
S,13,94,1,60,20,38,20,,,,,,,,,,,
S,13,94,2,60,20,38,20,,,,,,,,,,,
S,13,94,3,60,20,38,20,,,,,,,,,,,
S,13,94,4,60,20,38,20,,,,,,,,,,,
S,13,94,5,60,20,38,20,,,,,,,,,,,
S,13,94,6,60,20,38,20,,,,,,,,,,,
S,13,95,1,60,20,38,20,,,,,,,,,,,
S,13,95,2,60,20,38,20,,,,,,,,,,,
S,13,95,3,60,20,38,20,,,,,,,,,,,
S,13,95,4,60,20,38,20,,,,,,,,,,,
S,13,95,5,60,20,38,20,,,,,,,,,,,
S,13,95,6,60,20,38,20,,,,,,,,,,,
S,13,96,1,60,20,38,20,,,,,,,,,,,
S,13,96,2,60,20,38,20,,,,,,,,,,,
S,13,96,3,60,20,38,20,,,,,,,,,,,
S,13,96,4,60,20,38,20,,,,,,,,,,,
S,13,96,5,60,20,38,20,,,,,,,,,,,
S,13,96,6,60,20,38,20,,,,,,,,,,,
S,13,97,1,60,20,38,20,,,,,,,,,,,
S,13,97,2,60,20,38,20,,,,,,,,,,,
S,13,97,3,60,20,38,20,,,,,,,,,,,
S,13,97,4,60,20,38,20,,,,,,,,,,,
S,13,97,5,60,20,38,20,,,,,,,,,,,
S,13,97,6,60,20,38,20,,,,,,,,,,,
S,13,98,1,60,20,38,20,,,,,,,,,,,
S,13,98,2,60,20,38,20,,,,,,,,,,,
S,13,98,3,60,20,38,20,,,,,,,,,,,
S,13,98,4,60,20,38,20,,,,,,,,,,,
S,13,98,5,60,20,38,20,,,,,,,,,,,
S,13,98,6,60,20,38,20,,,,,,,,,,,
S,13,99,1,60,20,38,20,,,,,,,,,,,
S,13,99,2,60,20,38,20,,,,,,,,,,,
S,13,99,3,60,20,38,20,,,,,,,,,,,
S,13,99,4,60,20,38,20,,,,,,,,,,,
S,13,99,5,60,20,38,20,,,,,,,,,,,
S,13,99,6,60,20,38,20,,,,,,,,,,,
S,13,100,1,60,20,38,20,,,,,,,,,,,
S,13,100,2,60,20,38,20,,,,,,,,,,,
S,13,100,3,60,20,38,20,,,,,,,,,,,
S,13,100,4,60,20,38,20,,,,,,,,,,,
S,13,100,5,60,20,38,20,,,,,,,,,,,
S,13,100,6,60,20,38,20,,,,,,,,,,,
S,14,1,1,40,20,38,20,,,,,,,,,,,
S,14,1,2,40,20,38,20,,,,,,,,,,,
S,14,1,3,40,20,38,20,,,,,,,,,,,
S,14,1,4,40,20,38,20,,,,,,,,,,,
S,14,1,5,40,20,38,20,,,,,,,,,,,
S,14,1,6,40,20,38,20,,,,,,,,,,,
S,14,2,1,40,20,38,20,,,,,,,,,,,
S,14,2,2,40,20,38,20,,,,,,,,,,,
S,14,2,3,40,20,38,20,,,,,,,,,,,
S,14,2,4,40,20,38,20,,,,,,,,,,,
S,14,2,5,40,20,38,20,,,,,,,,,,,
S,14,2,6,40,20,38,20,,,,,,,,,,,
S,14,3,1,40,20,38,20,,,,,,,,,,,
S,14,3,2,40,20,38,20,,,,,,,,,,,
S,14,3,3,40,20,38,20,,,,,,,,,,,
S,14,3,4,40,20,38,20,,,,,,,,,,,
S,14,3,5,40,20,38,20,,,,,,,,,,,
S,14,3,6,40,20,38,20,,,,,,,,,,,
S,14,4,1,40,20,38,20,,,,,,,,,,,
S,14,4,2,40,20,38,20,,,,,,,,,,,
S,14,4,3,40,20,38,20,,,,,,,,,,,
S,14,4,4,40,20,38,20,,,,,,,,,,,
S,14,4,5,40,20,38,20,,,,,,,,,,,
S,14,4,6,40,20,38,20,,,,,,,,,,,
S,14,5,1,40,20,38,20,,,,,,,,,,,
S,14,5,2,40,20,38,20,,,,,,,,,,,
S,14,5,3,40,20,38,20,,,,,,,,,,,
S,14,5,4,40,20,38,20,,,,,,,,,,,
S,14,5,5,40,20,38,20,,,,,,,,,,,
S,14,5,6,40,20,38,20,,,,,,,,,,,
S,14,6,1,40,20,38,20,,,,,,,,,,,
S,14,6,2,40,20,38,20,,,,,,,,,,,
S,14,6,3,40,20,38,20,,,,,,,,,,,
S,14,6,4,40,20,38,20,,,,,,,,,,,
S,14,6,5,40,20,38,20,,,,,,,,,,,
S,14,6,6,40,20,38,20,,,,,,,,,,,
S,14,7,1,40,20,38,20,,,,,,,,,,,
S,14,7,2,40,20,38,20,,,,,,,,,,,
S,14,7,3,40,20,38,20,,,,,,,,,,,
S,14,7,4,40,20,38,20,,,,,,,,,,,
S,14,7,5,40,20,38,20,,,,,,,,,,,
S,14,7,6,40,20,38,20,,,,,,,,,,,
S,14,8,1,40,20,38,20,,,,,,,,,,,
S,14,8,2,40,20,38,20,,,,,,,,,,,
S,14,8,3,40,20,38,20,,,,,,,,,,,
S,14,8,4,40,20,38,20,,,,,,,,,,,
S,14,8,5,40,20,38,20,,,,,,,,,,,
S,14,8,6,40,20,38,20,,,,,,,,,,,
S,14,9,1,40,20,38,20,,,,,,,,,,,
S,14,9,2,40,20,38,20,,,,,,,,,,,
S,14,9,3,40,20,38,20,,,,,,,,,,,
S,14,9,4,40,20,38,20,,,,,,,,,,,
S,14,9,5,40,20,38,20,,,,,,,,,,,
S,14,9,6,40,20,38,20,,,,,,,,,,,
S,14,10,1,40,20,38,20,,,,,,,,,,,
S,14,10,2,40,20,38,20,,,,,,,,,,,
S,14,10,3,40,20,38,20,,,,,,,,,,,
S,14,10,4,40,20,38,20,,,,,,,,,,,
S,14,10,5,40,20,38,20,,,,,,,,,,,
S,14,10,6,40,20,38,20,,,,,,,,,,,
S,14,11,1,40,20,38,20,,,,,,,,,,,
S,14,11,2,40,20,38,20,,,,,,,,,,,
S,14,11,3,40,20,38,20,,,,,,,,,,,
S,14,11,4,40,20,38,20,,,,,,,,,,,
S,14,11,5,40,20,38,20,,,,,,,,,,,
S,14,11,6,40,20,38,20,,,,,,,,,,,
S,14,12,1,40,20,38,20,,,,,,,,,,,
S,14,12,2,40,20,38,20,,,,,,,,,,,
S,14,12,3,40,20,38,20,,,,,,,,,,,
S,14,12,4,40,20,38,20,,,,,,,,,,,
S,14,12,5,40,20,38,20,,,,,,,,,,,
S,14,12,6,40,20,38,20,,,,,,,,,,,
S,14,13,1,40,20,38,20,,,,,,,,,,,
S,14,13,2,40,20,38,20,,,,,,,,,,,
S,14,13,3,40,20,38,20,,,,,,,,,,,
S,14,13,4,40,20,38,20,,,,,,,,,,,
S,14,13,5,40,20,38,20,,,,,,,,,,,
S,14,13,6,40,20,38,20,,,,,,,,,,,
S,14,14,1,40,20,38,20,,,,,,,,,,,
S,14,14,2,40,20,38,20,,,,,,,,,,,
S,14,14,3,40,20,38,20,,,,,,,,,,,
S,14,14,4,40,20,38,20,,,,,,,,,,,
S,14,14,5,40,20,38,20,,,,,,,,,,,
S,14,14,6,40,20,38,20,,,,,,,,,,,
S,14,15,1,40,20,38,20,,,,,,,,,,,
S,14,15,2,40,20,38,20,,,,,,,,,,,
S,14,15,3,40,20,38,20,,,,,,,,,,,
S,14,15,4,40,20,38,20,,,,,,,,,,,
S,14,15,5,40,20,38,20,,,,,,,,,,,
S,14,15,6,40,20,38,20,,,,,,,,,,,
S,14,16,1,40,20,38,20,,,,,,,,,,,
S,14,16,2,40,20,38,20,,,,,,,,,,,
S,14,16,3,40,20,38,20,,,,,,,,,,,
S,14,16,4,40,20,38,20,,,,,,,,,,,
S,14,16,5,40,20,38,20,,,,,,,,,,,
S,14,16,6,40,20,38,20,,,,,,,,,,,
S,14,17,1,40,20,38,20,,,,,,,,,,,
S,14,17,2,40,20,38,20,,,,,,,,,,,
S,14,17,3,40,20,38,20,,,,,,,,,,,
S,14,17,4,40,20,38,20,,,,,,,,,,,
S,14,17,5,40,20,38,20,,,,,,,,,,,
S,14,17,6,40,20,38,20,,,,,,,,,,,
S,14,18,1,40,20,38,20,,,,,,,,,,,
S,14,18,2,40,20,38,20,,,,,,,,,,,
S,14,18,3,40,20,38,20,,,,,,,,,,,
S,14,18,4,40,20,38,20,,,,,,,,,,,
S,14,18,5,40,20,38,20,,,,,,,,,,,
S,14,18,6,40,20,38,20,,,,,,,,,,,
S,14,19,1,40,20,38,20,,,,,,,,,,,
S,14,19,2,40,20,38,20,,,,,,,,,,,
S,14,19,3,40,20,38,20,,,,,,,,,,,
S,14,19,4,40,20,38,20,,,,,,,,,,,
S,14,19,5,40,20,38,20,,,,,,,,,,,
S,14,19,6,40,20,38,20,,,,,,,,,,,
S,14,20,1,40,20,38,20,,,,,,,,,,,
S,14,20,2,40,20,38,20,,,,,,,,,,,
S,14,20,3,40,20,38,20,,,,,,,,,,,
S,14,20,4,40,20,38,20,,,,,,,,,,,
S,14,20,5,40,20,38,20,,,,,,,,,,,
S,14,20,6,40,20,38,20,,,,,,,,,,,
S,14,21,1,40,20,38,20,,,,,,,,,,,
S,14,21,2,40,20,38,20,,,,,,,,,,,
S,14,21,3,40,20,38,20,,,,,,,,,,,
S,14,21,4,40,20,38,20,,,,,,,,,,,
S,14,21,5,40,20,38,20,,,,,,,,,,,
S,14,21,6,40,20,38,20,,,,,,,,,,,
S,14,22,1,40,20,38,20,,,,,,,,,,,
S,14,22,2,40,20,38,20,,,,,,,,,,,
S,14,22,3,40,20,38,20,,,,,,,,,,,
S,14,22,4,40,20,38,20,,,,,,,,,,,
S,14,22,5,40,20,38,20,,,,,,,,,,,
S,14,22,6,40,20,38,20,,,,,,,,,,,
S,14,23,1,40,20,38,20,,,,,,,,,,,
S,14,23,2,40,20,38,20,,,,,,,,,,,
S,14,23,3,40,20,38,20,,,,,,,,,,,
S,14,23,4,40,20,38,20,,,,,,,,,,,
S,14,23,5,40,20,38,20,,,,,,,,,,,
S,14,23,6,40,20,38,20,,,,,,,,,,,
S,14,24,1,40,20,38,20,,,,,,,,,,,
S,14,24,2,40,20,38,20,,,,,,,,,,,
S,14,24,3,40,20,38,20,,,,,,,,,,,
S,14,24,4,40,20,38,20,,,,,,,,,,,
S,14,24,5,40,20,38,20,,,,,,,,,,,
S,14,24,6,40,20,38,20,,,,,,,,,,,
S,14,25,1,40,20,38,20,,,,,,,,,,,
S,14,25,2,40,20,38,20,,,,,,,,,,,
S,14,25,3,40,20,38,20,,,,,,,,,,,
S,14,25,4,40,20,38,20,,,,,,,,,,,
S,14,25,5,40,20,38,20,,,,,,,,,,,
S,14,25,6,40,20,38,20,,,,,,,,,,,
S,14,26,1,40,20,38,20,,,,,,,,,,,
S,14,26,2,40,20,38,20,,,,,,,,,,,
S,14,26,3,40,20,38,20,,,,,,,,,,,
S,14,26,4,40,20,38,20,,,,,,,,,,,
S,14,26,5,40,20,38,20,,,,,,,,,,,
S,14,26,6,40,20,38,20,,,,,,,,,,,
S,14,27,1,40,20,38,20,,,,,,,,,,,
S,14,27,2,40,20,38,20,,,,,,,,,,,
S,14,27,3,40,20,38,20,,,,,,,,,,,
S,14,27,4,40,20,38,20,,,,,,,,,,,
S,14,27,5,40,20,38,20,,,,,,,,,,,
S,14,27,6,40,20,38,20,,,,,,,,,,,
S,14,28,1,40,20,38,20,,,,,,,,,,,
S,14,28,2,40,20,38,20,,,,,,,,,,,
S,14,28,3,40,20,38,20,,,,,,,,,,,
S,14,28,4,40,20,38,20,,,,,,,,,,,
S,14,28,5,40,20,38,20,,,,,,,,,,,
S,14,28,6,40,20,38,20,,,,,,,,,,,
S,14,29,1,40,20,38,20,,,,,,,,,,,
S,14,29,2,40,20,38,20,,,,,,,,,,,
S,14,29,3,40,20,38,20,,,,,,,,,,,
S,14,29,4,40,20,38,20,,,,,,,,,,,
S,14,29,5,40,20,38,20,,,,,,,,,,,
S,14,29,6,40,20,38,20,,,,,,,,,,,
S,14,30,1,40,20,38,20,,,,,,,,,,,
S,14,30,2,40,20,38,20,,,,,,,,,,,
S,14,30,3,40,20,38,20,,,,,,,,,,,
S,14,30,4,40,20,38,20,,,,,,,,,,,
S,14,30,5,40,20,38,20,,,,,,,,,,,
S,14,30,6,40,20,38,20,,,,,,,,,,,
S,14,31,1,40,20,38,20,,,,,,,,,,,
S,14,31,2,40,20,38,20,,,,,,,,,,,
S,14,31,3,40,20,38,20,,,,,,,,,,,
S,14,31,4,40,20,38,20,,,,,,,,,,,
S,14,31,5,40,20,38,20,,,,,,,,,,,
S,14,31,6,40,20,38,20,,,,,,,,,,,
S,14,32,1,40,20,38,20,,,,,,,,,,,
S,14,32,2,40,20,38,20,,,,,,,,,,,
S,14,32,3,40,20,38,20,,,,,,,,,,,
S,14,32,4,40,20,38,20,,,,,,,,,,,
S,14,32,5,40,20,38,20,,,,,,,,,,,
S,14,32,6,40,20,38,20,,,,,,,,,,,
S,14,33,1,40,20,38,20,,,,,,,,,,,
S,14,33,2,40,20,38,20,,,,,,,,,,,
S,14,33,3,40,20,38,20,,,,,,,,,,,
S,14,33,4,40,20,38,20,,,,,,,,,,,
S,14,33,5,40,20,38,20,,,,,,,,,,,
S,14,33,6,40,20,38,20,,,,,,,,,,,
S,14,34,1,40,20,38,20,,,,,,,,,,,
S,14,34,2,40,20,38,20,,,,,,,,,,,
S,14,34,3,40,20,38,20,,,,,,,,,,,
S,14,34,4,40,20,38,20,,,,,,,,,,,
S,14,34,5,40,20,38,20,,,,,,,,,,,
S,14,34,6,40,20,38,20,,,,,,,,,,,
S,14,35,1,40,20,38,20,,,,,,,,,,,
S,14,35,2,40,20,38,20,,,,,,,,,,,
S,14,35,3,40,20,38,20,,,,,,,,,,,
S,14,35,4,40,20,38,20,,,,,,,,,,,
S,14,35,5,40,20,38,20,,,,,,,,,,,
S,14,35,6,40,20,38,20,,,,,,,,,,,
S,14,36,1,40,20,38,20,,,,,,,,,,,
S,14,36,2,40,20,38,20,,,,,,,,,,,
S,14,36,3,40,20,38,20,,,,,,,,,,,
S,14,36,4,40,20,38,20,,,,,,,,,,,
S,14,36,5,40,20,38,20,,,,,,,,,,,
S,14,36,6,40,20,38,20,,,,,,,,,,,
S,14,37,1,40,20,38,20,,,,,,,,,,,
S,14,37,2,40,20,38,20,,,,,,,,,,,
S,14,37,3,40,20,38,20,,,,,,,,,,,
S,14,37,4,40,20,38,20,,,,,,,,,,,
S,14,37,5,40,20,38,20,,,,,,,,,,,
S,14,37,6,40,20,38,20,,,,,,,,,,,
S,14,38,1,40,20,38,20,,,,,,,,,,,
S,14,38,2,40,20,38,20,,,,,,,,,,,
S,14,38,3,40,20,38,20,,,,,,,,,,,
S,14,38,4,40,20,38,20,,,,,,,,,,,
S,14,38,5,40,20,38,20,,,,,,,,,,,
S,14,38,6,40,20,38,20,,,,,,,,,,,
S,14,39,1,40,20,38,20,,,,,,,,,,,
S,14,39,2,40,20,38,20,,,,,,,,,,,
S,14,39,3,40,20,38,20,,,,,,,,,,,
S,14,39,4,40,20,38,20,,,,,,,,,,,
S,14,39,5,40,20,38,20,,,,,,,,,,,
S,14,39,6,40,20,38,20,,,,,,,,,,,
S,14,40,1,40,20,38,20,,,,,,,,,,,
S,14,40,2,40,20,38,20,,,,,,,,,,,
S,14,40,3,40,20,38,20,,,,,,,,,,,
S,14,40,4,40,20,38,20,,,,,,,,,,,
S,14,40,5,40,20,38,20,,,,,,,,,,,
S,14,40,6,40,20,38,20,,,,,,,,,,,
S,14,41,1,40,20,38,20,,,,,,,,,,,
S,14,41,2,40,20,38,20,,,,,,,,,,,
S,14,41,3,40,20,38,20,,,,,,,,,,,
S,14,41,4,40,20,38,20,,,,,,,,,,,
S,14,41,5,40,20,38,20,,,,,,,,,,,
S,14,41,6,40,20,38,20,,,,,,,,,,,
S,14,42,1,40,20,38,20,,,,,,,,,,,
S,14,42,2,40,20,38,20,,,,,,,,,,,
S,14,42,3,40,20,38,20,,,,,,,,,,,
S,14,42,4,40,20,38,20,,,,,,,,,,,
S,14,42,5,40,20,38,20,,,,,,,,,,,
S,14,42,6,40,20,38,20,,,,,,,,,,,
S,14,43,1,40,20,38,20,,,,,,,,,,,
S,14,43,2,40,20,38,20,,,,,,,,,,,
S,14,43,3,40,20,38,20,,,,,,,,,,,
S,14,43,4,40,20,38,20,,,,,,,,,,,
S,14,43,5,40,20,38,20,,,,,,,,,,,
S,14,43,6,40,20,38,20,,,,,,,,,,,
S,14,44,1,40,20,38,20,,,,,,,,,,,
S,14,44,2,40,20,38,20,,,,,,,,,,,
S,14,44,3,40,20,38,20,,,,,,,,,,,
S,14,44,4,40,20,38,20,,,,,,,,,,,
S,14,44,5,40,20,38,20,,,,,,,,,,,
S,14,44,6,40,20,38,20,,,,,,,,,,,
S,14,45,1,40,20,38,20,,,,,,,,,,,
S,14,45,2,40,20,38,20,,,,,,,,,,,
S,14,45,3,40,20,38,20,,,,,,,,,,,
S,14,45,4,40,20,38,20,,,,,,,,,,,
S,14,45,5,40,20,38,20,,,,,,,,,,,
S,14,45,6,40,20,38,20,,,,,,,,,,,
S,14,46,1,40,20,38,20,,,,,,,,,,,
S,14,46,2,40,20,38,20,,,,,,,,,,,
S,14,46,3,40,20,38,20,,,,,,,,,,,
S,14,46,4,40,20,38,20,,,,,,,,,,,
S,14,46,5,40,20,38,20,,,,,,,,,,,
S,14,46,6,40,20,38,20,,,,,,,,,,,
S,14,47,1,40,20,38,20,,,,,,,,,,,
S,14,47,2,40,20,38,20,,,,,,,,,,,
S,14,47,3,40,20,38,20,,,,,,,,,,,
S,14,47,4,40,20,38,20,,,,,,,,,,,
S,14,47,5,40,20,38,20,,,,,,,,,,,
S,14,47,6,40,20,38,20,,,,,,,,,,,
S,14,48,1,40,20,38,20,,,,,,,,,,,
S,14,48,2,40,20,38,20,,,,,,,,,,,
S,14,48,3,40,20,38,20,,,,,,,,,,,
S,14,48,4,40,20,38,20,,,,,,,,,,,
S,14,48,5,40,20,38,20,,,,,,,,,,,
S,14,48,6,40,20,38,20,,,,,,,,,,,
S,14,49,1,40,20,38,20,,,,,,,,,,,
S,14,49,2,40,20,38,20,,,,,,,,,,,
S,14,49,3,40,20,38,20,,,,,,,,,,,
S,14,49,4,40,20,38,20,,,,,,,,,,,
S,14,49,5,40,20,38,20,,,,,,,,,,,
S,14,49,6,40,20,38,20,,,,,,,,,,,
S,14,50,1,40,20,38,20,,,,,,,,,,,
S,14,50,2,40,20,38,20,,,,,,,,,,,
S,14,50,3,40,20,38,20,,,,,,,,,,,
S,14,50,4,40,20,38,20,,,,,,,,,,,
S,14,50,5,40,20,38,20,,,,,,,,,,,
S,14,50,6,40,20,38,20,,,,,,,,,,,
S,14,51,1,40,20,38,20,,,,,,,,,,,
S,14,51,2,40,20,38,20,,,,,,,,,,,
S,14,51,3,40,20,38,20,,,,,,,,,,,
S,14,51,4,40,20,38,20,,,,,,,,,,,
S,14,51,5,40,20,38,20,,,,,,,,,,,
S,14,51,6,40,20,38,20,,,,,,,,,,,
S,14,52,1,40,20,38,20,,,,,,,,,,,
S,14,52,2,40,20,38,20,,,,,,,,,,,
S,14,52,3,40,20,38,20,,,,,,,,,,,
S,14,52,4,40,20,38,20,,,,,,,,,,,
S,14,52,5,40,20,38,20,,,,,,,,,,,
S,14,52,6,40,20,38,20,,,,,,,,,,,
S,14,53,1,40,20,38,20,,,,,,,,,,,
S,14,53,2,40,20,38,20,,,,,,,,,,,
S,14,53,3,40,20,38,20,,,,,,,,,,,
S,14,53,4,40,20,38,20,,,,,,,,,,,
S,14,53,5,40,20,38,20,,,,,,,,,,,
S,14,53,6,40,20,38,20,,,,,,,,,,,
S,14,54,1,40,20,38,20,,,,,,,,,,,
S,14,54,2,40,20,38,20,,,,,,,,,,,
S,14,54,3,40,20,38,20,,,,,,,,,,,
S,14,54,4,40,20,38,20,,,,,,,,,,,
S,14,54,5,40,20,38,20,,,,,,,,,,,
S,14,54,6,40,20,38,20,,,,,,,,,,,
S,14,55,1,40,20,38,20,,,,,,,,,,,
S,14,55,2,40,20,38,20,,,,,,,,,,,
S,14,55,3,40,20,38,20,,,,,,,,,,,
S,14,55,4,40,20,38,20,,,,,,,,,,,
S,14,55,5,40,20,38,20,,,,,,,,,,,
S,14,55,6,40,20,38,20,,,,,,,,,,,
S,14,56,1,40,20,38,20,,,,,,,,,,,
S,14,56,2,40,20,38,20,,,,,,,,,,,
S,14,56,3,40,20,38,20,,,,,,,,,,,
S,14,56,4,40,20,38,20,,,,,,,,,,,
S,14,56,5,40,20,38,20,,,,,,,,,,,
S,14,56,6,40,20,38,20,,,,,,,,,,,
S,14,57,1,40,20,38,20,,,,,,,,,,,
S,14,57,2,40,20,38,20,,,,,,,,,,,
S,14,57,3,40,20,38,20,,,,,,,,,,,
S,14,57,4,40,20,38,20,,,,,,,,,,,
S,14,57,5,40,20,38,20,,,,,,,,,,,
S,14,57,6,40,20,38,20,,,,,,,,,,,
S,14,58,1,40,20,38,20,,,,,,,,,,,
S,14,58,2,40,20,38,20,,,,,,,,,,,
S,14,58,3,40,20,38,20,,,,,,,,,,,
S,14,58,4,40,20,38,20,,,,,,,,,,,
S,14,58,5,40,20,38,20,,,,,,,,,,,
S,14,58,6,40,20,38,20,,,,,,,,,,,
S,14,59,1,40,20,38,20,,,,,,,,,,,
S,14,59,2,40,20,38,20,,,,,,,,,,,
S,14,59,3,40,20,38,20,,,,,,,,,,,
S,14,59,4,40,20,38,20,,,,,,,,,,,
S,14,59,5,40,20,38,20,,,,,,,,,,,
S,14,59,6,40,20,38,20,,,,,,,,,,,
S,14,60,1,40,20,38,20,,,,,,,,,,,
S,14,60,2,40,20,38,20,,,,,,,,,,,
S,14,60,3,40,20,38,20,,,,,,,,,,,
S,14,60,4,40,20,38,20,,,,,,,,,,,
S,14,60,5,40,20,38,20,,,,,,,,,,,
S,14,60,6,40,20,38,20,,,,,,,,,,,
S,14,61,1,40,20,38,20,,,,,,,,,,,
S,14,61,2,40,20,38,20,,,,,,,,,,,
S,14,61,3,40,20,38,20,,,,,,,,,,,
S,14,61,4,40,20,38,20,,,,,,,,,,,
S,14,61,5,40,20,38,20,,,,,,,,,,,
S,14,61,6,40,20,38,20,,,,,,,,,,,
S,14,62,1,40,20,38,20,,,,,,,,,,,
S,14,62,2,40,20,38,20,,,,,,,,,,,
S,14,62,3,40,20,38,20,,,,,,,,,,,
S,14,62,4,40,20,38,20,,,,,,,,,,,
S,14,62,5,40,20,38,20,,,,,,,,,,,
S,14,62,6,40,20,38,20,,,,,,,,,,,
S,14,63,1,40,20,38,20,,,,,,,,,,,
S,14,63,2,40,20,38,20,,,,,,,,,,,
S,14,63,3,40,20,38,20,,,,,,,,,,,
S,14,63,4,40,20,38,20,,,,,,,,,,,
